id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	$\alpha{-}cells$|$\alpha{-}cells$	$\alpha{-}cells$|$\beta{-}cells$	$\alpha{-}cells$|$\delta{-}cells$	$\alpha{-}cells$|Acinar cells	$\alpha{-}cells$|Ductal cells	$\alpha{-}cells$|PP cells	$\alpha{-}cells$|Stellate cells	$\beta{-}cells$|$\alpha{-}cells$	$\beta{-}cells$|$\beta{-}cells$	$\beta{-}cells$|$\delta{-}cells$	$\beta{-}cells$|Acinar cells	$\beta{-}cells$|Ductal cells	$\beta{-}cells$|PP cells	$\beta{-}cells$|Stellate cells	$\delta{-}cells$|$\alpha{-}cells$	$\delta{-}cells$|$\beta{-}cells$	$\delta{-}cells$|$\delta{-}cells$	$\delta{-}cells$|Acinar cells	$\delta{-}cells$|Ductal cells	$\delta{-}cells$|PP cells	$\delta{-}cells$|Stellate cells	Acinar cells|$\alpha{-}cells$	Acinar cells|$\beta{-}cells$	Acinar cells|$\delta{-}cells$	Acinar cells|Acinar cells	Acinar cells|Ductal cells	Acinar cells|PP cells	Acinar cells|Stellate cells	Ductal cells|$\alpha{-}cells$	Ductal cells|$\beta{-}cells$	Ductal cells|$\delta{-}cells$	Ductal cells|Acinar cells	Ductal cells|Ductal cells	Ductal cells|PP cells	Ductal cells|Stellate cells	PP cells|$\alpha{-}cells$	PP cells|$\beta{-}cells$	PP cells|$\delta{-}cells$	PP cells|Acinar cells	PP cells|Ductal cells	PP cells|PP cells	PP cells|Stellate cells	Stellate cells|$\alpha{-}cells$	Stellate cells|$\beta{-}cells$	Stellate cells|$\delta{-}cells$	Stellate cells|Acinar cells	Stellate cells|Ductal cells	Stellate cells|PP cells	Stellate cells|Stellate cells
CPI-SS0E5593D5C	BMP8B_PLAUR	simple:P34820	simple:Q03405	ENSG00000116985	ENSG00000011422	True	False	True	InnateDB-All	False	1.0	1.0	0.97	0.06	0.0	0.97	0.0	1.0	1.0	0.97	0.081	0.0	1.0	0.0	1.0	1.0	1.0	0.111	0.0	1.0	0.0	0.394	0.817	0.556	0.0	0.0	0.544	0.0	1.0	1.0	1.0	0.171	0.0	1.0	0.0	0.265	0.94	0.454	0.0	0.0	0.667	0.0	0.547	0.88	0.688	0.0	0.0	0.727	0.0
CPI-SS032E9A219	CX3CR1_CX3CL1	simple:P49238	simple:P78423	ENSG00000168329	ENSG00000006210	True	True	True	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SS09CCC0451	INHBE_ACVR2B	simple:P58166	simple:Q13705	ENSG00000139269	ENSG00000114739	True	False	True	curated	False	0.757	0.393	0.778	0.726	0.453	0.154	0.465	0.454	0.303	0.637	0.606	0.393	0.021	0.405	0.727	0.483	0.748	0.726	0.483	0.154	0.465	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.616	0.414	0.748	0.696	0.453	0.132	0.465	0.778	0.423	0.778	0.726	0.474	0.184	0.465	0.0	0.072	0.325	0.435	0.231	0.021	0.294
CPI-SS06D13FCD3	DSC2_DSG2	simple:Q02487	simple:Q14126	ENSG00000134755	ENSG00000046604	False	False	False	curated	False	0.495	1.0	0.97	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.472	1.0	1.0	1.0	1.0	0.021	0.0	0.454	1.0	0.052	0.646	0.598	0.0	0.0	0.0	0.808	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.294	1.0	0.919	0.0	0.0	0.0	0.919	1.0	1.0	1.0	0.111	0.0	0.535	1.0
CPI-SS08B94BEB2	DSC1_DSG2	simple:Q08554	simple:Q14126	ENSG00000134765	ENSG00000046604	False	False	False	curated	False	0.94	1.0	1.0	0.0	0.0	0.03	1.0	0.91	1.0	1.0	0.0	0.0	0.03	1.0	0.807	1.0	1.0	0.0	0.0	0.03	1.0	0.94	1.0	1.0	0.0	0.0	0.03	1.0	0.97	1.0	1.0	0.0	0.0	0.03	1.0	0.97	1.0	1.0	0.0	0.0	0.03	1.0	0.94	1.0	1.0	0.0	0.0	0.03	1.0
CPI-SS0B337B316	TEK_ANGPT1	simple:Q02763	simple:Q15389	ENSG00000120156	ENSG00000154188	True	True	False	curated	False	1.0	1.0	1.0	1.0	0.15	1.0	0.021	1.0	1.0	1.0	1.0	0.231	1.0	0.051	1.0	1.0	1.0	1.0	0.363	1.0	0.06	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.291	1.0	0.102	1.0	1.0	1.0	1.0	0.283	1.0	0.051	1.0	1.0	1.0	1.0	0.0	1.0	0.0
CPI-SS0D00AAD2F	SEMA5A_PLXNB3	simple:Q13591	simple:Q9ULL4	ENSG00000112902	ENSG00000198753	False	False	True	curated	False	0.0	0.0	0.03	1.0	0.0	1.0	0.06	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.97	1.0	1.0	0.94	0.97	0.97	1.0	0.94	1.0	0.94	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.97	0.97	0.97	1.0	0.97	1.0	0.97	0.919	0.919	0.949	1.0	0.868	1.0	0.919
CPI-SS0893BD6B6	IL16_GRIN2C	simple:Q14005	simple:Q14957	ENSG00000172349	ENSG00000161509	True	False	True	I2D	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SS07DFEBFA8	GPR19_ENHO	simple:Q15760	simple:Q6UWT2	ENSG00000183150	ENSG00000168913	True	True	False	guidetopharmacology.org	False	0.778	0.06	0.667	1.0	0.624	0.697	0.765	0.0	0.0	0.03	1.0	0.0	0.0	0.06	0.807	0.402	0.735	1.0	0.756	0.705	0.738	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.919	1.0	1.0	1.0	1.0	1.0	0.85	0.457	0.799	1.0	0.91	0.769	0.919	1.0	0.615	1.0	1.0	0.927	0.85	0.978
CPI-SS08EDE5442	IGFL2_IGFLR1	simple:Q6UWQ7	simple:Q9H665	ENSG00000204866	ENSG00000126246	True	False	True	IMEx,InnateDB-All,UniProt	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SS08C995EB4	CXCL17_GPR35	simple:Q6UXB2	simple:Q9HC97	ENSG00000189377	ENSG00000178623	True	False	True	guidetopharmacology.org	False	1.0	1.0	1.0	0.858	1.0	1.0	1.0	1.0	1.0	1.0	0.91	1.0	1.0	1.0	1.0	1.0	1.0	0.637	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.88	1.0	1.0	1.0	1.0	1.0	1.0	0.405	1.0	1.0	1.0
CPI-SS09EF54490	ADGRV1_GPHA2	simple:Q8WXG9	simple:Q96T91	ENSG00000164199	ENSG00000149735	True	True	False	InnateDB-All	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.03	0.03	0.03	0.03	0.0	0.03	0.03	1.0	1.0	1.0	1.0	0.898	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SS00797FD15	EDA_EDA2R	simple:Q92838	simple:Q9HAV5	ENSG00000158813	ENSG00000131080	True	False	True	guidetopharmacology.org	False	0.85	0.0	0.79	0.556	0.223	0.141	0.153	0.838	0.0	0.766	0.604	0.253	0.12	0.162	1.0	0.363	1.0	0.898	0.604	0.543	0.303	1.0	0.192	0.97	0.817	0.445	0.393	0.213	1.0	0.414	0.97	0.859	0.565	0.492	0.303	1.0	0.312	1.0	0.847	0.463	0.462	0.243	0.577	0.12	0.757	0.544	0.283	0.171	0.171
CPI-SS08C78576B	GPHA2_EPHA6	simple:Q96T91	simple:Q9UF33	ENSG00000149735	ENSG00000080224	True	False	True	InnateDB-All	False	0.97	0.897	0.0	0.112	0.132	0.343	0.594	1.0	1.0	0.0	0.325	0.384	0.586	1.0	0.718	0.634	0.052	0.112	0.154	0.262	0.235	1.0	1.0	0.03	0.142	0.162	0.313	0.949	0.021	0.021	0.0	0.0	0.021	0.0	0.141	0.658	0.624	0.0	0.223	0.243	0.313	0.282	0.97	0.94	0.0	0.082	0.132	0.283	0.838
CPI-SC01C699B73	COL6A6_a10b1 complex	simple:A6NMZ7	complex:a10b1 complex	ENSG00000206384		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SC07ECBFCA7	COL1A1_a10b1 complex	simple:P02452	complex:a10b1 complex	ENSG00000108821		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.201	0.171	0.201	0.171	0.201	0.171	0.141	0.384	0.324	0.504	0.384	0.435	0.264	0.222	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC067433F6B	COL3A1_a10b1 complex	simple:P02461	complex:a10b1 complex	ENSG00000168542		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.859	0.919	0.979	0.919	0.949	0.799	0.637	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0B6F1A278	COL4A1_a10b1 complex	simple:P02462	complex:a10b1 complex	ENSG00000187498		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.97	0.859	0.97	0.94	1.0	0.798	1.0	0.828	0.777	1.0	1.0	1.0	1.0	1.0	0.979	0.693	0.09	0.09	0.12	0.12	0.261	0.03	0.051	1.0	1.0	1.0	1.0	1.0	0.949	0.715	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0D19BAF15	FN1_a10b1 complex	simple:P02751	complex:a10b1 complex	ENSG00000115414		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	0.979	0.739	0.748	0.889	0.778	0.919	0.616	0.505	0.88	0.85	0.88	0.91	0.91	0.82	0.718	0.0	0.0	0.0	0.0	0.03	0.0	0.03	0.06	0.06	0.06	0.09	0.09	0.06	0.03	0.949	0.889	1.0	0.949	0.949	0.889	0.688	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0F516B854	COL5A2_a10b1 complex	simple:P05997	complex:a10b1 complex	ENSG00000204262		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	0.949	0.522	0.88	0.94	1.0	0.859	1.0	0.757	0.283	0.201	0.171	0.363	0.312	0.414	0.141	0.111	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.979	0.906	0.978	0.867	1.0	0.765	0.543	0.67	0.67	0.91	0.709	0.94	0.517	0.364	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC011F01833	COL1A2_a10b1 complex	simple:P08123	complex:a10b1 complex	ENSG00000164692		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	0.859	0.97	0.97	1.0	0.949	1.0	0.889	0.799	1.0	0.97	1.0	0.828	1.0	0.807	0.747	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.97	1.0	1.0	0.867	1.0	0.807	0.726	1.0	1.0	1.0	0.97	1.0	0.88	0.718	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0FA79E269	COL4A2_a10b1 complex	simple:P08572	complex:a10b1 complex	ENSG00000134871		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.342	0.342	0.492	0.342	0.543	0.282	0.252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC04936738A	COL11A1_a10b1 complex	simple:P12107	complex:a10b1 complex	ENSG00000060718		True	False	False	curated	True	0.619	0.525	0.919	0.474	0.97	0.171	0.141	0.658	0.594	0.918	0.495	0.97	0.171	0.141	0.487	0.432	0.948	0.474	0.979	0.171	0.141	0.577	0.513	0.897	0.504	0.97	0.291	0.141	0.03	0.09	0.645	0.423	0.859	0.06	0.141	0.427	0.411	0.867	0.474	0.949	0.171	0.141	0.0	0.0	0.051	0.081	0.081	0.0	0.0
CPI-SC02B111AB0	COL6A1_a10b1 complex	simple:P12109	complex:a10b1 complex	ENSG00000142156		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	0.979	0.675	1.0	1.0	1.0	1.0	1.0	1.0	0.88	0.252	0.231	0.402	0.321	0.411	0.141	0.081	1.0	1.0	1.0	1.0	1.0	1.0	0.919	0.808	0.808	0.91	0.859	0.949	0.757	0.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0CE851065	COL6A2_a10b1 complex	simple:P12110	complex:a10b1 complex	ENSG00000142173		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.021	0.03	0.12	0.081	0.222	0.0	0.051	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.15	0.15	0.312	0.231	0.454	0.06	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC07375C073	COL6A3_a10b1 complex	simple:P12111	complex:a10b1 complex	ENSG00000163359		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	0.633	0.91	0.949	0.979	0.919	1.0	0.739	0.514	0.94	0.919	1.0	0.798	1.0	0.717	0.555	1.0	1.0	1.0	0.858	1.0	0.495	0.252	0.97	1.0	1.0	0.837	1.0	0.799	0.615	0.97	0.97	1.0	0.829	1.0	0.769	0.595	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0F74C069F	COL9A1_a10b1 complex	simple:P20849	complex:a10b1 complex	ENSG00000112280		True	False	False	curated	True	0.427	0.411	0.867	0.474	0.97	0.15	0.141	0.457	0.423	0.867	0.474	0.949	0.171	0.141	0.457	0.453	0.867	0.474	0.97	0.171	0.141	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.487	0.483	0.867	0.474	0.97	0.171	0.141	0.487	0.453	0.867	0.474	0.97	0.171	0.141	0.487	0.462	0.867	0.474	0.97	0.171	0.141
CPI-SC041DEF0FB	COL5A1_a10b1 complex	simple:P20908	complex:a10b1 complex	ENSG00000130635		True	False	False	curated	True	1.0	1.0	1.0	0.978	1.0	0.778	0.402	0.76	0.829	0.979	0.748	1.0	0.505	0.231	1.0	0.97	1.0	0.798	1.0	0.687	0.414	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.666	0.645	0.948	0.696	1.0	0.525	0.282	1.0	1.0	1.0	0.889	1.0	0.706	0.445	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0C907A888	COL8A2_a10b1 complex	simple:P25067	complex:a10b1 complex	ENSG00000171812		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SC08B1D5269	COL5A3_a10b1 complex	simple:P25940	complex:a10b1 complex	ENSG00000080573		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0F8101D41	COL8A1_a10b1 complex	simple:P27658	complex:a10b1 complex	ENSG00000144810		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	0.718	0.261	0.79	0.868	0.94	0.637	1.0	0.445	0.171	0.85	0.657	0.948	0.597	1.0	0.444	0.333	0.91	0.949	1.0	0.687	1.0	0.342	0.192	0.889	0.807	1.0	0.717	1.0	0.504	0.291	0.859	0.838	1.0	0.837	0.97	0.556	0.351	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC08E75294D	COL15A1_a10b1 complex	simple:P39059	complex:a10b1 complex	ENSG00000204291		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	0.97	0.612	0.82	0.859	0.979	0.799	1.0	0.697	0.403	1.0	0.949	1.0	0.828	1.0	0.747	0.576	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.91	0.94	0.97	0.859	1.0	0.718	0.565	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0017F527E	COL18A1_a10b1 complex	simple:P39060	complex:a10b1 complex	ENSG00000182871		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.714	0.744	0.786	0.735	0.766	0.654	0.483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC00C0800EB	COL4A4_a10b1 complex	simple:P53420	complex:a10b1 complex	ENSG00000081052		True	False	False	curated	True	0.0	0.0	0.141	0.081	0.162	0.0	0.03	1.0	1.0	1.0	0.948	1.0	0.859	0.432	0.94	0.979	1.0	0.949	1.0	0.676	0.483	0.313	0.253	0.394	0.355	0.586	0.223	0.133	0.97	0.97	1.0	0.94	1.0	0.799	0.484	0.97	1.0	1.0	0.94	1.0	0.739	0.535	0.568	0.517	0.889	0.628	0.949	0.466	0.435
CPI-SC0A3F146C2	COL4A3_a10b1 complex	simple:Q01955	complex:a10b1 complex	ENSG00000169031		True	False	False	curated	True	0.0	0.0	0.321	0.111	0.462	0.0	0.081	1.0	1.0	1.0	0.91	1.0	0.778	0.364	0.829	0.859	0.94	0.807	0.979	0.615	0.312	0.504	0.504	0.666	0.585	0.727	0.453	0.303	0.52	0.558	0.88	0.618	0.94	0.447	0.192	0.607	0.667	0.868	0.666	0.838	0.414	0.303	0.333	0.333	0.576	0.534	0.688	0.333	0.252
CPI-SC008F4294F	COL7A1_a10b1 complex	simple:Q02388	complex:a10b1 complex	ENSG00000114270		True	False	False	curated	True	0.88	0.816	0.97	0.555	0.97	0.261	0.141	0.709	0.679	1.0	0.547	1.0	0.295	0.171	0.94	0.919	1.0	0.786	1.0	0.423	0.192	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.265	0.333	0.747	0.486	0.808	0.213	0.141	0.283	0.381	0.736	0.573	0.889	0.231	0.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A199B69E	COL10A1_a10b1 complex	simple:Q03692	complex:a10b1 complex	ENSG00000123500		True	False	False	curated	True	0.538	0.495	0.927	0.474	1.0	0.171	0.141	0.688	0.603	0.897	0.474	0.97	0.171	0.141	0.628	0.615	0.948	0.516	0.97	0.192	0.141	0.649	0.598	0.91	0.495	0.97	0.171	0.141	0.679	0.534	0.867	0.495	0.97	0.222	0.141	0.184	0.21	0.666	0.453	0.919	0.15	0.141	0.052	0.021	0.051	0.051	0.124	0.021	0.0
CPI-SC015980AEB	COL14A1_a10b1 complex	simple:Q05707	complex:a10b1 complex	ENSG00000187955		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0F94B2CF9	COL16A1_a10b1 complex	simple:Q07092	complex:a10b1 complex	ENSG00000084636		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC05565E8CE	COL4A6_a10b1 complex	simple:Q14031	complex:a10b1 complex	ENSG00000197565		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.367	0.351	0.867	0.453	0.949	0.12	0.141	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SC0517A327B	COL9A3_a10b1 complex	simple:Q14050	complex:a10b1 complex	ENSG00000092758		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SC067EE23E1	COL9A2_a10b1 complex	simple:Q14055	complex:a10b1 complex	ENSG00000049089		True	False	False	curated	True	0.0	0.0	0.111	0.081	0.141	0.0	0.03	1.0	1.0	1.0	1.0	1.0	0.979	0.513	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.688	0.696	0.897	0.717	0.898	0.555	0.312	0.0	0.0	0.0	0.03	0.021	0.0	0.0	1.0	1.0	1.0	0.97	1.0	0.97	0.928
CPI-SC05D8C0EF5	COL28A1_a10b1 complex	simple:Q2UY09	complex:a10b1 complex	ENSG00000215018		True	False	False	curated	True	0.367	0.36	0.846	0.474	0.949	0.12	0.141	0.448	0.423	0.837	0.474	0.91	0.171	0.141	0.274	0.291	0.666	0.453	0.889	0.09	0.171	0.688	0.685	0.94	0.705	0.949	0.462	0.261	0.312	0.423	0.765	0.453	0.97	0.12	0.141	0.667	0.603	0.867	0.483	0.97	0.201	0.141	0.649	0.667	0.889	0.637	0.97	0.355	0.201
CPI-SC0725E3A76	COL13A1_a10b1 complex	simple:Q5TAT6	complex:a10b1 complex	ENSG00000197467		False	False	False	curated	True	0.739	0.778	0.919	0.525	1.0	0.201	0.141	0.568	0.543	0.888	0.474	0.97	0.231	0.141	0.145	0.081	0.243	0.132	0.346	0.051	0.081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.376	0.381	0.846	0.504	0.94	0.261	0.141	0.82	0.637	0.97	0.594	1.0	0.351	0.171	0.0	0.0	0.0	0.0	0.03	0.03	0.03
CPI-SC0C9CBDD21	COL27A1_a10b1 complex	simple:Q8IZC6	complex:a10b1 complex	ENSG00000196739		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.889	0.889	0.919	0.837	0.94	0.807	0.777	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.12	0.111	0.171	0.141	0.171	0.03	0.03
CPI-SC0BA1D5E00	COL22A1_a10b1 complex	simple:Q8NFW1	complex:a10b1 complex	ENSG00000169436		True	False	False	curated	True	0.628	0.565	0.94	0.453	0.979	0.171	0.141	0.778	0.685	0.919	0.525	0.97	0.261	0.171	0.051	0.051	0.081	0.132	0.102	0.0	0.0	0.445	0.351	0.816	0.504	0.949	0.24	0.201	0.162	0.162	0.564	0.345	0.757	0.111	0.141	0.619	0.645	0.918	0.615	1.0	0.282	0.201	0.538	0.543	0.867	0.504	0.949	0.231	0.201
CPI-SC02131C05A	COL12A1_a10b1 complex	simple:Q99715	complex:a10b1 complex	ENSG00000111799		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC06B4C6DD5	COL17A1_a10b1 complex	simple:Q9UMD9	complex:a10b1 complex	ENSG00000065618		True	False	False	curated	True	0.769	0.594	0.919	0.495	0.97	0.171	0.141	0.709	0.675	0.949	0.474	1.0	0.201	0.141	0.397	0.432	0.888	0.483	0.979	0.21	0.171	0.628	0.552	0.897	0.504	0.97	0.231	0.201	0.081	0.09	0.585	0.393	0.829	0.12	0.141	0.042	0.03	0.414	0.243	0.727	0.0	0.081	0.568	0.504	0.867	0.534	0.97	0.252	0.222
CPI-SC07E0348EF	COL6A6_a11b1 complex	simple:A6NMZ7	complex:a11b1 complex	ENSG00000206384		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
